ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_PRICE,PRICE_USD
10374,0.17582417582417587,1.0,1,0.24647682797979809,2005-02-02,Shipped,1,2,2005,1,193,3,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Unknown,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Medium,2200.0,1476.2363
10388,0.16483516483516486,0.8190645514223194,7,0.09852749901291627,2005-03-03,Shipped,1,3,2005,1,193,3,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,1,Benitez,Violeta,Small,1822.1699999999998,701.5354500000001
10403,0.6593406593406594,1.0,9,0.8385226610159647,2005-04-08,Shipped,2,4,2005,1,193,3,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,1,Devon,Elizabeth,Large,6600.0,4576.341
10417,0.5494505494505495,1.0,4,0.642323503180358,2005-05-13,Disputed,2,5,2005,1,193,3,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Large,5600.0,3548.9916
10105,0.4835164835164836,1.0,2,0.4945249020820298,2003-02-11,Shipped,1,2,2003,0,136,4,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Large,5000.0,2775.08
10119,0.43956043956043966,1.0,11,0.33253288257122626,2003-04-28,Shipped,2,4,2003,0,136,4,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,1,Pipps,Georg,Medium,4600.0,1926.8480000000002
10129,0.29670329670329676,1.0,2,0.2879350796688692,2003-06-12,Shipped,2,6,2003,0,136,4,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,1,Brown,Ann,Medium,3300.0,1693.3224
10143,0.4725274725274726,1.0,15,0.3761307347358623,2003-08-10,Shipped,3,8,2003,0,136,4,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,1,Tam,Wing C,Medium,4900.0,2155.1376
10155,0.28571428571428575,1.0,13,0.29733461660344673,2003-10-06,Shipped,4,10,2003,0,136,4,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,1,Karttunen,Matti,Medium,3200.0,1742.5408
10167,0.41758241758241765,1.0,9,0.4001295524411665,2003-10-23,Cancelled,4,10,2003,0,136,4,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Medium,4400.0,2280.8016
10178,0.19780219780219782,1.0,12,0.22133836053665001,2003-11-08,Shipped,4,11,2003,0,136,4,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,1,Roulet,Annette,Medium,2400.0,1344.6048
10186,0.21978021978021983,1.0,9,0.24793705016002887,2003-11-14,Shipped,4,11,2003,0,136,4,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Unknown,London,Unknown,WA1 1DP,UK,1,Hardy,Thomas,Medium,2600.0,1483.8824
10197,0.4285714285714286,1.0,6,0.35603172490767,2003-11-26,Shipped,4,11,2003,0,136,4,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,1,Saavedra,Eduardo,Medium,4500.0,2049.894
10209,0.3626373626373627,1.0,8,0.3467321830468646,2004-01-09,Shipped,1,1,2004,0,136,4,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Unknown,Los Angeles,CA,Unknown,USA,1,Chandler,Michael,Medium,3900.0,2001.1992
10222,0.4725274725274726,1.0,12,0.40552928642485997,2004-02-19,Shipped,1,2,2004,0,136,4,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,1,Thompson,Valarie,Medium,4900.0,2309.076
10248,0.15384615384615385,1.0,3,0.17854046896219083,2004-05-07,Cancelled,2,5,2004,0,136,4,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,1,Yu,Kwai,Small,2000.0,1120.5040000000001
10261,0.23076923076923078,1.0,1,0.21293877433979355,2004-06-17,Shipped,2,6,2004,0,136,4,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Medium,2700.0,1300.6224
10273,0.2637362637362638,1.0,4,0.22253830142191527,2004-07-21,Shipped,3,7,2004,0,136,4,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,1,Dewey,Catherine,Medium,3000.0,1350.8880000000001
10283,0.20879120879120883,1.0,6,0.1845401733885169,2004-08-20,Shipped,3,8,2004,0,136,4,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Small,2500.0,1151.92
10295,0.19780219780219782,1.0,1,0.2165385969955892,2004-09-10,Shipped,3,9,2004,0,136,4,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,1,Yoshido,Juri,Medium,2400.0,1319.472
10307,0.17582417582417587,1.0,9,0.1625412571586547,2004-10-14,Shipped,4,10,2004,0,136,4,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Small,2200.0,1036.728
10316,0.29670329670329676,1.0,17,0.2681360550619933,2004-11-01,Shipped,4,11,2004,0,136,4,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Medium,3300.0,1589.6496
10325,0.4505494505494506,0.5203774617067835,6,0.18893039828184935,2004-11-05,Shipped,4,11,2004,0,136,4,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,1,Bergulfsen,Jonas,Medium,3051.7100000000005,1174.90835
10337,0.20879120879120883,0.28952407002188174,8,0.05287386577278914,2004-11-21,Shipped,4,11,2004,0,136,4,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1,Hernandez,Maria,Small,1201.25,462.48125
10350,0.21978021978021983,0.6645240700218817,5,0.10882478583775651,2004-12-02,Shipped,4,12,2004,0,136,4,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,1962.22,755.4547
10359,0.46153846153846156,0.3801969365426696,6,0.1575297393437235,2004-12-15,Shipped,4,12,2004,0,136,4,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,1,Henriot,Paul,Small,2624.64,1010.4864
10373,0.3626373626373627,1.0,3,0.26205473700927967,2005-01-31,Shipped,1,1,2005,0,136,4,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,1,Koskitalo,Pirkko,Medium,3900.0,1557.80625
10384,0.3076923076923077,1.0,4,0.32090845524521955,2005-02-23,Shipped,1,2,2005,0,136,4,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Medium,3400.0,1865.9795
10395,0.28571428571428575,1.0,2,0.21237409627613935,2005-03-17,Shipped,1,3,2005,0,136,4,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,1,Da Cunha,Daniel,Medium,3200.0,1297.6656
10400,0.6373626373626374,1.0,9,0.6749160151668999,2005-04-01,Shipped,2,4,2005,0,136,4,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,1,Frick,Sue,Large,6400.0,3719.6544000000004
10414,0.14285714285714285,1.0,3,0.16784099606857605,2005-05-06,On Hold,2,5,2005,0,136,4,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,1,Yoshido,Juri,Small,1900.0,1064.4788
10103,0.39560439560439564,1.0,4,0.36146233972296954,2003-01-29,Shipped,1,1,2003,0,147,5,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,1,Bergulfsen,Jonas,Medium,4200.0,2078.3301
10114,0.27472527472527475,1.0,8,0.281100122273388,2003-04-01,Shipped,2,4,2003,0,147,5,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Unknown,Paris,Unknown,75012,France,1,Bertrand,Marie,Medium,3100.0,1657.5328
10126,0.17582417582417587,1.0,4,0.2106962377588751,2003-05-28,Shipped,2,5,2003,0,147,5,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,1,Sommer,Mart¡n,Medium,2200.0,1288.8799
10140,0.21978021978021983,1.0,4,0.19896005123277014,2003-07-24,Shipped,3,7,2003,0,147,5,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2600.0,1227.4261999999999
10150,0.15384615384615385,1.0,1,0.19918651066454812,2003-09-19,Shipped,3,9,2003,0,147,5,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,2,Natividad,Eric,Medium,2000.0,1228.6119999999999
10164,0.16483516483516486,1.0,2,0.22459849404477866,2003-10-21,Resolved,4,10,2003,0,147,5,Mini Auto Werke,7675-3555,Kirchgasse 6,Unknown,Graz,Unknown,8010,Austria,1,Mendel,Roland,Medium,2100.0,1361.6757
10175,0.29670329670329676,1.0,9,0.35885732099962725,2003-11-06,Shipped,4,11,2003,0,147,5,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,1,Brown,Ann,Medium,3300.0,2064.68955
10183,0.2417582417582418,1.0,1,0.21699151585914517,2003-11-13,Shipped,4,11,2003,0,147,5,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Medium,2800.0,1321.8436000000002
10194,0.21978021978021983,1.0,4,0.2780458609759666,2003-11-25,Shipped,4,11,2003,0,147,5,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Medium,2600.0,1641.5399
10207,0.27472527472527475,1.0,15,0.2642560991480567,2003-12-09,Shipped,4,12,2003,0,147,5,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,1,Franco,Valarie,Medium,3100.0,1569.3331500000002
10217,0.46153846153846156,1.0,4,0.48073734602780593,2004-02-04,Shipped,1,2,2004,0,147,5,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,0,Victorino,Wendy,Large,4800.0,2702.8848
10229,0.4835164835164836,1.0,9,0.43706449755784094,2004-03-11,Shipped,1,3,2004,0,147,5,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,5000.0,2474.2025
10245,0.2417582417582418,1.0,2,0.3021608494287414,2004-05-04,Shipped,2,5,2004,0,147,5,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,1,Murphy,Leslie,Medium,2800.0,1767.8122
10259,0.21978021978021983,1.0,12,0.26110846009792166,2004-06-15,Shipped,2,6,2004,0,147,5,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,0,Victorino,Wendy,Medium,2600.0,1552.8513
10270,0.28571428571428575,1.0,2,0.28086483974686544,2004-07-19,Shipped,3,7,2004,0,147,5,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Medium,3200.0,1656.3008
10281,0.41758241758241765,1.0,9,0.48074911015413213,2004-08-19,Shipped,3,8,2004,0,147,5,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Large,4400.0,2702.9464000000003
10291,0.2637362637362638,1.0,4,0.24805910297066247,2004-09-08,Shipped,3,9,2004,0,147,5,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Medium,3000.0,1484.5215
10305,0.3516483516483517,1.0,13,0.45576063532164224,2004-10-13,Shipped,4,10,2004,0,147,5,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,1,Hernandez,Marta,Medium,3800.0,2572.1003
10313,0.3736263736263737,1.0,7,0.45555623362672576,2004-10-22,Shipped,4,10,2004,0,147,5,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Medium,4000.0,2571.03
10322,0.43956043956043966,0.4801695842450766,8,0.17421274098996592,2004-11-04,Shipped,4,11,2004,0,147,5,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,1,Young,Valarie,Small,2851.54,1097.8429
10334,0.21978021978021983,1.0,2,0.19896005123277014,2004-11-19,On Hold,4,11,2004,0,147,5,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,1,Berglund,Christina,Medium,2600.0,1227.4261999999999
10347,0.23076923076923078,1.0,2,0.29012320716552936,2004-11-29,Shipped,4,11,2004,0,147,5,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,2700.0,1704.78
10357,0.40659340659340665,1.0,9,0.3895977183476991,2004-12-10,Shipped,4,12,2004,0,147,5,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,4300.0,2225.6542
10370,0.3186813186813187,0.5299507658643325,4,0.1334434259488687,2005-01-20,Shipped,1,1,2005,0,147,5,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2297.0499999999997,884.3642500000001
10381,0.3406593406593407,1.0,6,0.42272990962945206,2005-02-17,Shipped,1,2,2005,0,147,5,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Medium,3700.0,2399.1429
10391,0.3406593406593407,0.27379649890590807,7,0.09214031367572331,2005-03-09,Shipped,1,3,2005,0,147,5,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,1735.3,668.0905
10411,0.23076923076923078,1.0,2,0.290103355202354,2005-05-01,Shipped,2,5,2005,0,147,5,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Medium,2700.0,1704.6760499999998
10425,0.3516483516483517,1.0,12,0.39798112887085707,2005-05-31,In Process,2,5,2005,0,147,5,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Medium,3800.0,2269.5519
10108,0.29670329670329676,1.0,6,0.35167532187752515,2003-03-03,Shipped,1,3,2003,0,194,6,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,2,Cruz,Arnold,Medium,3300.0,2027.0827499999998
10122,0.39560439560439564,1.0,10,0.5233396590020932,2003-05-08,Shipped,2,5,2003,0,194,6,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,1,Lebihan,Laurence,Large,4200.0,2925.9615
10135,0.39560439560439564,1.0,7,0.5533867081548189,2003-07-02,Shipped,3,7,2003,0,194,6,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Large,4200.0,3083.2956000000004
10147,0.46153846153846156,1.0,7,0.6443528149716155,2003-09-05,Shipped,3,9,2003,0,194,6,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,1,Nelson,Allen,Large,4800.0,3559.6176
10159,0.38461538461538464,1.0,2,0.574546695126049,2003-10-10,Shipped,4,10,2003,0,194,6,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Large,4100.0,3194.09475
10169,0.2637362637362638,1.0,2,0.33364312199325474,2003-11-04,Shipped,4,11,2003,0,194,6,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Medium,3000.0,1932.6615
10181,0.23076923076923078,1.0,14,0.36240420508695526,2003-11-12,Shipped,4,11,2003,0,194,6,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,1,Oeztan,Veysel,Medium,2700.0,2083.26195
10191,0.16483516483516486,1.0,3,0.24695621612758784,2003-11-20,Shipped,4,11,2003,0,194,6,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,1,Pfalzheim,Henriette,Medium,2100.0,1478.7465
10203,0.15384615384615385,1.0,8,0.25353677429126653,2003-12-02,Shipped,4,12,2003,0,194,6,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,2000.0,1513.2040000000002
10211,0.38461538461538464,1.0,2,0.515913554258724,2004-01-15,Shipped,1,1,2004,0,194,6,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,1,Perrier,Dominique,Large,4100.0,2887.0765
10225,0.23076923076923078,1.0,9,0.29673391090291873,2004-02-22,Shipped,1,2,2004,0,194,6,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,1,Holz,Michael,Medium,2700.0,1739.39535
10238,0.2417582417582418,1.0,3,0.38914185845256155,2004-04-09,Shipped,2,4,2004,0,194,6,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Medium,2800.0,2223.2672000000002
10253,0.19780219780219782,1.0,13,0.2529603321012862,2004-06-01,Cancelled,2,6,2004,0,194,6,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,1,Devon,Elizabeth,Medium,2400.0,1510.1856
10266,0.41758241758241765,1.0,14,0.6380737125450437,2004-07-06,Shipped,3,7,2004,0,194,6,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,1,Moroni,Maurizio,Large,4400.0,3526.7386
10276,0.4835164835164836,1.0,3,0.6726778901333538,2004-08-02,Shipped,3,8,2004,0,194,6,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,1,Barajas,Miguel,Large,5000.0,3707.935
10287,0.16483516483516486,1.0,12,0.21690916697486223,2004-08-30,Shipped,3,8,2004,0,194,6,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,1,Holz,Michael,Medium,2100.0,1321.4124
10300,0.29670329670329676,1.0,5,0.37055233308359076,2003-10-04,Shipped,4,10,2003,0,194,6,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,1,Keitel,Roland,Medium,3300.0,2125.92765
10310,0.29670329670329676,1.0,10,0.4744244217380468,2004-10-16,Shipped,4,10,2004,0,194,6,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,1,Pfalzheim,Henriette,Medium,3300.0,2669.8287
10320,0.27472527472527475,1.0,3,0.4701224277921602,2004-11-03,Shipped,4,11,2004,0,194,6,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,1,Berglund,Christina,Medium,3100.0,2647.30235
10329,0.38461538461538464,0.6098194748358862,5,0.18000142640031705,2004-11-15,Shipped,4,11,2004,0,194,6,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,1,Yu,Kwai,Small,2930.27,1128.1539500000001
10341,0.4285714285714286,0.7216903719912473,2,0.22808582224258067,2004-11-24,Shipped,4,11,2004,0,194,6,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,1,Pipps,Georg,Medium,3584.2500000000005,1379.93625
10363,0.29670329670329676,0.8001914660831511,3,0.17173712765621105,2005-01-06,Shipped,1,1,2005,0,194,6,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,1,Suominen,Kalle,Small,2817.87,1084.87995
10375,0.4285714285714286,0.6717724288840263,7,0.21600921131091338,2005-02-03,Shipped,1,2,2005,0,194,6,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Medium,3420.0,1316.7
10389,0.21978021978021983,0.986870897155361,4,0.15388286018262334,2005-03-03,Shipped,1,3,2005,0,194,6,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Small,2575.04,991.3904
10419,0.06593406593406594,1.0,13,0.10875567159559052,2005-05-17,Shipped,2,5,2005,0,194,6,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,1,Pipps,Georg,Small,1200.0,755.0928
10105,0.38461538461538464,1.0,15,0.6035165914620383,2003-02-11,Shipped,1,2,2003,0,207,7,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Large,4100.0,3345.7886000000003
10117,0.29670329670329676,1.0,9,0.408233564964079,2003-04-16,Shipped,2,4,2003,0,207,7,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,2,Natividad,Eric,Medium,3300.0,2323.2363
10127,0.43956043956043966,1.0,2,0.7938630964503955,2003-06-03,Shipped,2,6,2003,0,207,7,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Large,4600.0,4342.492
10142,0.29670329670329676,1.0,12,0.5544697430347182,2003-08-08,Shipped,3,8,2003,0,207,7,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Large,3300.0,3088.96665
10153,0.15384615384615385,1.0,11,0.32512148298576465,2003-09-28,Shipped,3,9,2003,0,207,7,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,2000.0,1888.04
10165,0.41758241758241765,1.0,3,0.5964698797926867,2003-10-22,Shipped,4,10,2003,0,207,7,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,2,Natividad,Eric,Large,4400.0,3308.8902000000003
10176,0.29670329670329676,1.0,2,0.5141195249939893,2003-11-06,Shipped,4,11,2003,0,207,7,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,1,Moroni,Maurizio,Large,3300.0,2877.6825
10185,0.16483516483516486,1.0,13,0.25010606095140897,2003-11-14,Shipped,4,11,2003,0,207,7,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,1,Tam,Wing C,Medium,2100.0,1495.2399
10196,0.4505494505494506,1.0,5,0.6180261707695284,2003-11-26,Shipped,4,11,2003,0,207,7,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,1,Murphy,Leslie,Large,4700.0,3421.7645
10208,0.43956043956043966,1.0,13,0.5970874964248085,2004-01-02,Shipped,1,1,2004,0,207,7,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Large,4600.0,3312.1242
10220,0.28571428571428575,1.0,2,0.4925720571118922,2004-02-12,Shipped,1,2,2004,0,207,7,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,1,Cassidy,Dean,Large,3200.0,2764.8543999999997
10231,0.39560439560439564,1.0,2,0.5805927207997842,2004-03-19,Shipped,1,3,2004,0,207,7,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Unknown,Madrid,Unknown,28023,Spain,1,Fernandez,Jesus,Large,4200.0,3225.7533
10247,0.41758241758241765,1.0,2,0.7443802400911133,2004-05-05,Shipped,2,5,2004,0,207,7,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,1,Suominen,Kalle,Large,4400.0,4083.387
10272,0.3186813186813187,1.0,2,0.3923534649395949,2004-07-20,Shipped,3,7,2004,0,207,7,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Medium,3500.0,2240.084
